date,city,temperature,humidity,wind_speed,pressure,condition
2026-01-04,Bhandara,14.2,66.7,10.2,1009.2,Cloudy
2026-01-04,Chandrapur,23.3,61.1,9.1,1003.6,Cloudy
2026-01-04,Chennai,28.5,63.3,15.5,1002.7,Partly Cloudy
2026-01-04,Delhi,16.6,69.2,12.5,1011.7,Rainy
2026-01-04,Gadchiroli,19.2,71.9,6.4,999.9,Sunny
2026-01-04,Gondia,20.8,73.4,7.1,1011.0,Rainy
2026-01-04,Hyderabad,21.7,67.2,14.2,1007.2,Sunny
2026-01-04,Jaipur,15.2,55.4,15.3,999.8,Sunny
2026-01-04,Kolkata,21.2,77.4,9.9,1004.4,Cloudy
2026-01-04,Lucknow,14.1,61.2,10.5,1005.6,Cloudy
2026-01-04,Mumbai,25.0,79.4,14.8,1012.5,Foggy
2026-01-04,Nagpur,20.1,59.9,11.8,1005.8,Stormy
2026-01-04,Pune,17.2,57.3,17.1,1022.1,Cloudy
2026-01-04,Wardha,14.3,57.8,9.4,1002.4,Cloudy
2026-01-04,Washim,17.8,57.4,9.1,1010.9,Cloudy
2026-01-04,Yavatmal,19.7,55.0,11.3,1011.1,Rainy
2026-01-05,Ahmedabad,22.5,52.0,20.3,1001.5,Sunny
2026-01-05,Akola,18.1,52.3,5.4,1005.1,Sunny
2026-01-05,Amravati,18.4,64.9,13.2,1004.3,Cloudy
2026-01-05,Bengaluru,16.2,60.5,7.7,1020.5,Windy
2026-01-05,Bhandara,13.9,67.7,11.9,1010.0,Cloudy
2026-01-05,Chandrapur,17.1,55.1,14.2,1003.1,Sunny
2026-01-05,Chennai,27.7,83.5,18.7,998.1,Windy
2026-01-05,Delhi,18.9,70.5,11.5,1004.7,Cloudy
2026-01-05,Gadchiroli,18.9,64.1,11.0,1001.0,Stormy
2026-01-05,Gondia,19.1,66.4,3.6,1005.4,Sunny
2026-01-05,Hyderabad,20.7,62.9,7.9,1016.4,Rainy
2026-01-05,Jaipur,18.2,44.9,6.2,1007.0,Sunny
2026-01-05,Kolkata,16.9,82.8,10.4,996.7,Foggy
2026-01-05,Lucknow,16.2,80.6,7.6,1007.2,Stormy
2026-01-05,Mumbai,23.6,74.4,12.6,1009.9,Foggy
2026-01-05,Nagpur,18.3,67.5,10.3,995.5,Sunny
2026-01-05,Pune,15.9,52.8,12.6,1018.0,Rainy
2026-01-05,Wardha,23.2,50.6,16.7,1009.2,Rainy
2026-01-05,Washim,22.9,56.3,16.9,1010.4,Sunny
2026-01-05,Yavatmal,14.4,69.2,15.6,1007.6,Sunny
2026-01-06,Ahmedabad,21.9,54.3,11.8,1007.0,Cloudy
2026-01-06,Akola,19.0,66.4,8.7,1002.0,Partly Cloudy
2026-01-06,Amravati,17.5,52.5,5.1,1006.1,Partly Cloudy
2026-01-06,Bengaluru,16.0,69.9,13.9,1018.8,Sunny
2026-01-06,Bhandara,21.5,64.1,13.9,1005.5,Cloudy
2026-01-06,Chandrapur,19.8,56.2,9.5,1005.1,Partly Cloudy
2026-01-06,Chennai,27.5,77.2,18.2,1003.0,Sunny
2026-01-06,Delhi,4.9,61.3,6.8,997.5,Sunny
2026-01-06,Gadchiroli,16.1,66.3,7.2,1003.7,Windy
2026-01-06,Gondia,17.8,84.0,5.2,998.5,Rainy
2026-01-06,Hyderabad,20.4,72.1,5.8,1011.6,Stormy
2026-01-06,Jaipur,14.9,48.5,12.2,1000.1,Rainy
2026-01-06,Kolkata,17.5,80.6,19.2,1012.5,Rainy
2026-01-06,Lucknow,16.8,67.0,11.2,1011.2,Sunny
2026-01-06,Mumbai,27.9,70.1,15.5,1005.5,Cloudy
2026-01-06,Nagpur,20.4,69.2,19.7,1005.1,Cloudy
2026-01-06,Pune,16.8,68.6,11.9,1013.8,Windy
2026-01-06,Wardha,15.5,50.7,9.6,1004.3,Windy
2026-01-06,Washim,17.1,49.8,9.8,1006.1,Partly Cloudy
2026-01-06,Yavatmal,20.4,48.6,6.1,1008.3,Windy
2026-01-07,Ahmedabad,24.0,49.4,18.0,1019.5,Partly Cloudy
2026-01-07,Akola,21.5,65.5,12.5,1012.1,Sunny
2026-01-07,Amravati,19.2,45.7,3.7,1003.3,Sunny
2026-01-07,Bengaluru,18.7,73.2,4.2,1006.2,Partly Cloudy
2026-01-07,Bhandara,17.5,72.9,11.7,998.4,Cloudy
2026-01-07,Chandrapur,28.3,49.9,10.9,1007.8,Partly Cloudy
2026-01-07,Chennai,27.7,66.6,13.6,1006.1,Sunny
2026-01-07,Delhi,22.8,63.1,12.9,1007.1,Sunny
2026-01-07,Gadchiroli,21.7,67.0,13.4,1005.9,Sunny
2026-01-07,Gondia,19.4,63.4,14.9,999.7,Foggy
2026-01-07,Hyderabad,24.0,63.9,13.0,1019.8,Rainy
2026-01-07,Jaipur,19.2,47.4,15.7,1007.6,Sunny
2026-01-07,Kolkata,19.9,76.2,9.6,1009.8,Cloudy
2026-01-07,Lucknow,12.6,63.7,11.6,992.2,Windy
2026-01-07,Mumbai,24.0,82.7,13.4,1012.3,Partly Cloudy
2026-01-07,Nagpur,15.4,55.2,10.2,1007.0,Sunny
2026-01-07,Pune,18.5,64.3,12.6,1010.0,Sunny
2026-01-07,Wardha,18.9,56.2,7.4,999.5,Sunny
2026-01-07,Washim,14.0,41.6,5.9,1013.1,Stormy
2026-01-07,Yavatmal,18.6,58.8,9.2,1009.5,Sunny
2026-01-08,Ahmedabad,22.3,55.3,17.8,1008.8,Foggy
2026-01-08,Akola,20.0,44.0,12.0,1009.4,Sunny
2026-01-08,Amravati,27.5,54.1,14.5,1018.7,Rainy
2026-01-08,Bengaluru,16.9,72.2,7.8,1012.0,Windy
2026-01-08,Bhandara,15.7,63.3,12.2,1010.1,Sunny
2026-01-08,Chandrapur,20.7,61.8,8.0,1003.8,Cloudy
2026-01-08,Chennai,27.8,70.0,12.7,1005.1,Rainy
2026-01-08,Delhi,14.8,51.5,9.0,1006.7,Sunny
2026-01-08,Gadchiroli,21.1,64.0,11.0,1009.0,Rainy
2026-01-08,Gondia,20.4,68.2,5.2,1003.1,Sunny
2026-01-08,Hyderabad,24.3,86.0,11.3,1007.6,Partly Cloudy
2026-01-08,Jaipur,17.8,58.5,12.9,1012.8,Windy
2026-01-08,Kolkata,21.9,93.9,3.3,1005.9,Rainy
2026-01-08,Lucknow,13.0,58.0,11.2,1008.9,Cloudy
2026-01-08,Mumbai,24.8,98.0,11.2,1008.5,Rainy
2026-01-08,Nagpur,23.1,61.6,17.9,998.3,Cloudy
2026-01-08,Pune,21.3,68.5,7.1,1008.1,Foggy
2026-01-08,Wardha,24.6,56.6,7.1,1005.4,Sunny
2026-01-08,Washim,23.9,62.3,14.4,1009.9,Cloudy
2026-01-08,Yavatmal,16.5,59.8,17.1,1008.2,Windy
2026-01-09,Ahmedabad,25.2,58.3,14.3,1010.9,Cloudy
2026-01-09,Akola,13.9,65.4,9.5,1002.8,Rainy
2026-01-09,Amravati,19.5,53.7,12.0,1005.1,Cloudy
2026-01-09,Bengaluru,19.8,61.7,17.3,1011.1,Cloudy
2026-01-09,Bhandara,14.4,69.2,4.5,1004.4,Stormy
2026-01-09,Chandrapur,23.4,57.0,4.8,1005.4,Rainy
2026-01-09,Chennai,28.5,91.2,16.3,999.9,Rainy
2026-01-09,Delhi,19.3,60.8,3.2,1006.0,Rainy
2026-01-09,Gadchiroli,23.4,51.3,7.8,1006.2,Cloudy
2026-01-09,Gondia,21.6,60.8,11.5,1016.2,Cloudy
2026-01-09,Hyderabad,20.3,74.0,13.8,1010.7,Sunny
2026-01-09,Jaipur,18.6,53.4,10.7,1004.5,Sunny
2026-01-09,Kolkata,22.3,72.3,15.1,1001.6,Stormy
2026-01-09,Lucknow,15.3,62.5,13.0,1005.4,Cloudy
2026-01-09,Mumbai,24.5,71.8,18.4,1008.1,Cloudy
2026-01-09,Nagpur,19.8,63.3,12.2,1012.8,Sunny
2026-01-09,Pune,16.6,69.8,9.2,1018.6,Sunny
2026-01-09,Wardha,18.7,48.4,13.9,1004.1,Sunny
2026-01-09,Washim,19.2,50.9,12.5,1005.1,Cloudy
2026-01-09,Yavatmal,22.9,44.9,13.5,1006.5,Cloudy
2026-01-10,Ahmedabad,17.9,34.4,14.3,1002.2,Rainy
2026-01-10,Akola,19.3,49.0,13.5,999.0,Partly Cloudy
2026-01-10,Amravati,15.3,57.6,5.2,1011.0,Stormy
2026-01-10,Bengaluru,18.9,49.5,6.2,1017.7,Cloudy
2026-01-10,Bhandara,15.5,60.5,10.5,1007.8,Rainy
2026-01-10,Chandrapur,21.1,58.0,9.5,998.5,Sunny
2026-01-10,Chennai,28.0,83.7,8.4,1007.1,Sunny
2026-01-10,Delhi,11.6,70.8,16.8,1007.4,Rainy
2026-01-10,Gadchiroli,21.5,66.2,5.0,1010.1,Foggy
2026-01-10,Gondia,22.3,54.5,3.4,1004.2,Rainy
2026-01-10,Hyderabad,16.9,58.7,9.5,1007.7,Cloudy
2026-01-10,Jaipur,15.7,47.1,15.0,1005.5,Partly Cloudy
2026-01-10,Kolkata,24.1,88.3,15.0,998.8,Sunny
2026-01-10,Lucknow,12.1,49.5,8.5,1004.7,Sunny
2026-01-10,Mumbai,27.9,89.5,15.0,1006.2,Windy
2026-01-10,Nagpur,18.6,60.6,19.1,1008.2,Sunny
2026-01-10,Pune,16.2,71.7,11.5,1014.3,Cloudy
2026-01-10,Wardha,15.4,46.9,7.7,1007.6,Stormy
2026-01-10,Washim,17.5,71.9,8.8,1007.6,Partly Cloudy
2026-01-10,Yavatmal,19.3,55.5,6.8,1006.7,Stormy
2026-01-11,Ahmedabad,22.3,51.0,15.3,1013.8,Cloudy
2026-01-11,Akola,18.6,54.7,11.8,1004.8,Cloudy
2026-01-11,Amravati,22.8,67.4,14.6,1007.1,Windy
2026-01-11,Bengaluru,19.1,71.4,9.1,1007.9,Cloudy
2026-01-11,Bhandara,17.1,66.3,11.3,1007.3,Sunny
2026-01-11,Chandrapur,21.1,66.6,9.0,1006.8,Sunny
2026-01-11,Chennai,27.0,85.1,14.8,1002.1,Sunny
2026-01-11,Delhi,17.5,68.3,15.8,1009.3,Partly Cloudy
2026-01-11,Gadchiroli,13.1,56.9,5.8,1006.1,Sunny
2026-01-11,Gondia,14.7,47.6,3.2,1002.8,Rainy
2026-01-11,Hyderabad,21.1,45.3,17.6,1015.9,Sunny
2026-01-11,Jaipur,14.4,44.9,18.3,1017.6,Windy
2026-01-11,Kolkata,19.3,65.8,3.1,1009.3,Sunny
2026-01-11,Lucknow,12.5,66.7,20.8,1010.7,Partly Cloudy
2026-01-11,Mumbai,24.3,75.3,13.8,1015.0,Stormy
2026-01-11,Nagpur,18.2,64.8,4.0,1012.5,Cloudy
2026-01-11,Pune,17.3,68.9,9.8,1016.1,Sunny
2026-01-11,Wardha,10.3,50.9,6.6,1005.5,Sunny
2026-01-11,Washim,22.6,53.3,6.2,1003.6,Cloudy
2026-01-11,Yavatmal,19.0,66.8,8.6,1009.3,Stormy
2026-01-12,Ahmedabad,15.2,50.7,14.5,1002.5,Sunny
2026-01-12,Akola,19.0,73.0,15.7,1011.0,Rainy
2026-01-12,Amravati,12.9,47.9,2.1,1000.6,Cloudy
2026-01-12,Bengaluru,17.7,67.4,5.1,1013.5,Rainy
2026-01-12,Bhandara,13.2,78.3,6.6,1000.3,Rainy
2026-01-12,Chandrapur,22.9,58.3,7.8,1002.8,Sunny
2026-01-12,Chennai,27.5,86.3,12.1,1011.6,Rainy
2026-01-12,Delhi,11.5,67.7,12.2,1007.2,Cloudy
2026-01-12,Gadchiroli,22.8,80.3,10.2,1007.5,Stormy
2026-01-12,Gondia,18.8,44.4,11.1,1007.4,Rainy
2026-01-12,Hyderabad,22.0,57.6,7.2,1014.0,Windy
2026-01-12,Jaipur,10.4,57.6,14.2,1003.3,Windy
2026-01-12,Kolkata,19.9,83.2,8.2,1017.2,Sunny
2026-01-12,Lucknow,8.0,72.5,7.4,1009.7,Cloudy
2026-01-12,Mumbai,24.2,76.9,15.7,1006.2,Stormy
2026-01-12,Nagpur,14.1,64.9,6.7,1008.2,Rainy
2026-01-12,Pune,19.2,57.8,8.7,1017.1,Partly Cloudy
2026-01-12,Wardha,20.8,65.7,13.7,1013.7,Cloudy
2026-01-12,Washim,19.8,54.6,14.0,1009.3,Sunny
2026-01-12,Yavatmal,21.7,57.2,7.1,1007.1,Cloudy
2026-01-13,Ahmedabad,22.6,72.2,12.4,1001.7,Foggy
2026-01-13,Akola,22.4,58.8,6.8,1008.7,Foggy
2026-01-13,Amravati,20.3,59.3,13.7,1006.6,Sunny
2026-01-13,Bengaluru,21.6,64.1,4.6,1010.6,Sunny
2026-01-13,Bhandara,21.7,64.1,9.0,1006.9,Stormy
2026-01-13,Chandrapur,17.1,62.6,11.9,1007.3,Foggy
2026-01-13,Chennai,27.0,67.8,13.7,1012.3,Sunny
2026-01-13,Delhi,13.1,64.1,12.9,1001.7,Stormy
2026-01-13,Gadchiroli,22.6,58.8,10.0,1005.2,Rainy
2026-01-13,Gondia,16.2,62.3,8.4,1007.0,Rainy
2026-01-13,Hyderabad,21.6,71.2,11.2,1002.5,Partly Cloudy
2026-01-13,Jaipur,19.0,51.8,4.8,1002.3,Cloudy
2026-01-13,Kolkata,17.7,88.2,12.7,1008.3,Sunny
2026-01-13,Lucknow,10.7,78.1,7.3,1010.0,Windy
2026-01-13,Mumbai,25.0,88.0,7.3,1006.2,Sunny
2026-01-13,Nagpur,26.3,73.4,9.9,1007.8,Cloudy
2026-01-13,Pune,21.0,70.3,9.9,1014.8,Sunny
2026-01-13,Wardha,20.4,78.8,11.6,1004.2,Rainy
2026-01-13,Washim,18.2,59.4,5.6,1008.6,Cloudy
2026-01-13,Yavatmal,17.7,73.4,5.8,1002.3,Windy
2026-01-14,Ahmedabad,19.8,60.5,12.1,1013.4,Sunny
2026-01-14,Akola,23.8,49.5,11.2,999.0,Stormy
2026-01-14,Amravati,19.4,60.0,14.5,1007.4,Stormy
2026-01-14,Bengaluru,23.4,74.8,16.2,1016.4,Sunny
2026-01-14,Bhandara,20.9,72.2,13.7,1008.7,Sunny
2026-01-14,Chandrapur,21.6,57.5,14.4,1008.3,Cloudy
2026-01-14,Chennai,26.2,80.6,12.9,1005.7,Windy
2026-01-14,Delhi,22.2,63.7,16.3,1010.4,Cloudy
2026-01-14,Gadchiroli,21.2,79.5,11.6,998.9,Foggy
2026-01-14,Gondia,16.3,78.6,8.0,1007.2,Cloudy
2026-01-14,Hyderabad,18.4,64.6,10.4,1014.5,Cloudy
2026-01-14,Jaipur,16.0,58.7,18.2,1007.0,Rainy
2026-01-14,Kolkata,17.2,61.4,13.1,1007.2,Cloudy
2026-01-14,Lucknow,17.0,63.3,0.0,1009.8,Sunny
2026-01-14,Mumbai,23.7,78.6,22.4,1013.9,Cloudy
2026-01-14,Nagpur,20.5,75.9,17.4,1013.6,Sunny
2026-01-14,Pune,18.3,67.4,11.2,1010.6,Rainy
2026-01-14,Wardha,21.4,69.3,9.1,1006.4,Cloudy
2026-01-14,Washim,18.4,49.6,1.3,1006.5,Sunny
2026-01-14,Yavatmal,16.3,51.8,5.4,1006.9,Cloudy
2026-01-15,Ahmedabad,22.6,65.7,12.5,1002.8,Windy
2026-01-15,Akola,15.7,58.2,9.2,1003.4,Partly Cloudy
2026-01-15,Amravati,25.0,54.9,16.1,1014.6,Sunny
2026-01-15,Bengaluru,18.4,68.3,10.7,1012.9,Sunny
2026-01-15,Bhandara,17.1,62.7,12.5,1011.0,Foggy
2026-01-15,Chandrapur,14.5,62.3,14.8,1010.1,Rainy
2026-01-15,Chennai,27.0,87.4,19.1,1014.9,Foggy
2026-01-15,Delhi,14.6,58.4,12.9,998.3,Rainy
2026-01-15,Gadchiroli,15.6,71.7,10.7,1001.3,Rainy
2026-01-15,Gondia,15.1,71.1,3.9,1001.3,Sunny
2026-01-15,Hyderabad,24.6,62.1,16.4,1003.6,Cloudy
2026-01-15,Jaipur,14.0,55.6,8.3,1019.1,Cloudy
2026-01-15,Kolkata,20.8,77.8,11.0,1008.9,Foggy
2026-01-15,Lucknow,17.9,70.5,13.0,1016.0,Sunny
2026-01-15,Mumbai,25.0,82.6,14.1,1009.3,Windy
2026-01-15,Nagpur,26.3,57.3,10.0,1012.6,Sunny
2026-01-15,Pune,15.6,83.2,20.3,1018.1,Sunny
2026-01-15,Wardha,19.7,54.8,4.7,1008.2,Cloudy
2026-01-15,Washim,20.6,55.4,14.7,1001.8,Rainy
2026-01-15,Yavatmal,16.1,65.7,9.3,1001.7,Windy
2026-01-16,Ahmedabad,25.0,58.1,18.9,1006.0,Cloudy
2026-01-16,Akola,26.7,42.4,14.4,1010.9,Rainy
2026-01-16,Amravati,20.2,57.2,5.2,1006.5,Sunny
2026-01-16,Bengaluru,19.4,58.1,10.5,1011.3,Cloudy
2026-01-16,Bhandara,23.8,52.6,13.8,997.6,Sunny
2026-01-16,Chandrapur,16.6,54.5,9.5,1005.3,Rainy
2026-01-16,Chennai,27.0,75.4,17.8,1006.3,Foggy
2026-01-16,Delhi,16.1,69.3,15.6,997.7,Sunny
2026-01-16,Gadchiroli,23.2,66.0,12.6,1002.2,Cloudy
2026-01-16,Gondia,24.1,66.7,12.1,1008.5,Cloudy
2026-01-16,Hyderabad,17.8,60.9,11.1,1006.4,Sunny
2026-01-16,Jaipur,10.5,24.5,8.7,1008.3,Partly Cloudy
2026-01-16,Kolkata,18.3,82.4,11.1,1019.9,Cloudy
2026-01-16,Lucknow,14.2,63.9,0.0,1014.9,Rainy
2026-01-16,Mumbai,28.6,82.5,6.1,1009.4,Rainy
2026-01-16,Nagpur,18.9,71.9,8.3,1015.7,Sunny
2026-01-16,Pune,16.0,65.7,9.7,1012.0,Cloudy
2026-01-16,Wardha,17.4,61.0,12.2,1006.7,Foggy
2026-01-16,Washim,23.4,42.5,13.5,1009.9,Cloudy
2026-01-16,Yavatmal,11.4,59.1,6.5,1018.0,Rainy
2026-01-17,Ahmedabad,22.2,54.3,7.6,1014.1,Stormy
2026-01-17,Akola,13.0,63.2,13.2,1005.3,Cloudy
2026-01-17,Amravati,24.7,56.3,9.9,1001.9,Windy
2026-01-17,Bengaluru,19.0,53.2,3.2,1012.9,Cloudy
2026-01-17,Bhandara,17.3,63.9,6.9,999.3,Rainy
2026-01-17,Chandrapur,24.9,50.1,7.7,1002.9,Sunny
2026-01-17,Chennai,25.1,89.6,16.2,1000.5,Sunny
2026-01-17,Delhi,18.4,67.0,10.8,1011.7,Cloudy
2026-01-17,Gadchiroli,20.3,60.3,5.8,1007.9,Sunny
2026-01-17,Gondia,18.3,60.6,8.6,1001.9,Rainy
2026-01-17,Hyderabad,20.0,73.3,9.7,1014.7,Windy
2026-01-17,Jaipur,20.1,59.2,14.4,1003.7,Sunny
2026-01-17,Kolkata,23.2,78.7,7.2,1012.8,Sunny
2026-01-17,Lucknow,17.2,52.3,8.6,1002.0,Partly Cloudy
2026-01-17,Mumbai,25.3,75.3,18.8,1015.2,Stormy
2026-01-17,Nagpur,21.4,62.2,13.4,1005.4,Stormy
2026-01-17,Pune,18.9,68.7,8.3,1013.5,Cloudy
2026-01-17,Wardha,16.5,57.6,13.3,1004.3,Sunny
2026-01-17,Washim,20.9,62.8,12.7,1008.4,Sunny
2026-01-17,Yavatmal,24.1,51.2,14.1,1014.0,Sunny
2026-01-18,Ahmedabad,18.3,56.6,12.0,1001.4,Sunny
2026-01-18,Akola,16.2,49.5,9.1,1005.7,Cloudy
2026-01-18,Amravati,19.4,56.9,4.1,1001.3,Foggy
2026-01-18,Bengaluru,18.4,59.6,11.4,1024.2,Foggy
2026-01-18,Bhandara,19.5,66.9,15.1,1004.2,Rainy
2026-01-18,Chandrapur,17.2,57.8,6.7,1013.3,Foggy
2026-01-18,Chennai,28.0,73.8,14.5,1012.9,Sunny
2026-01-18,Delhi,17.1,67.6,17.2,1010.5,Cloudy
2026-01-18,Gadchiroli,17.9,66.4,8.9,1010.9,Windy
2026-01-18,Gondia,22.0,73.4,11.0,1001.2,Foggy
2026-01-18,Hyderabad,19.5,64.0,12.3,1004.7,Stormy
2026-01-18,Jaipur,15.0,51.7,14.5,1010.0,Cloudy
2026-01-18,Kolkata,16.7,79.7,1.4,1004.3,Cloudy
2026-01-18,Lucknow,6.3,50.3,7.0,1006.6,Rainy
2026-01-18,Mumbai,25.2,87.8,11.0,1016.6,Rainy
2026-01-18,Nagpur,22.4,57.2,14.6,1002.0,Sunny
2026-01-18,Pune,20.5,64.9,10.4,1016.6,Sunny
2026-01-18,Wardha,19.5,56.5,6.2,1007.3,Cloudy
2026-01-18,Washim,25.7,43.2,8.9,1000.4,Cloudy
2026-01-18,Yavatmal,24.1,62.6,9.8,1016.1,Cloudy
2026-01-19,Ahmedabad,16.1,62.6,12.7,1004.8,Rainy
2026-01-19,Akola,18.1,35.0,15.0,1015.4,Partly Cloudy
2026-01-19,Amravati,20.7,73.6,15.7,1012.2,Rainy
2026-01-19,Bengaluru,17.5,87.8,14.6,1011.9,Sunny
2026-01-19,Bhandara,23.9,69.5,6.8,1005.4,Rainy
2026-01-19,Chandrapur,23.2,57.5,18.6,1011.2,Sunny
2026-01-19,Chennai,28.2,79.7,20.1,1015.1,Rainy
2026-01-19,Delhi,15.9,59.5,13.3,1007.7,Stormy
2026-01-19,Gadchiroli,18.8,64.9,10.3,1009.8,Windy
2026-01-19,Gondia,23.0,70.1,7.9,1014.9,Windy
2026-01-19,Hyderabad,19.4,63.2,8.8,1009.1,Windy
2026-01-19,Jaipur,22.5,52.6,10.8,1010.7,Partly Cloudy
2026-01-19,Kolkata,21.4,77.8,19.2,1009.1,Partly Cloudy
2026-01-19,Lucknow,15.8,65.8,4.2,1007.2,Rainy
2026-01-19,Mumbai,23.7,80.2,18.2,999.4,Windy
2026-01-19,Nagpur,21.6,63.5,7.9,1000.2,Windy
2026-01-19,Pune,22.1,66.1,17.0,1012.7,Foggy
2026-01-19,Wardha,22.9,58.5,11.5,1009.6,Rainy
2026-01-19,Washim,14.4,62.6,12.7,1010.3,Partly Cloudy
2026-01-19,Yavatmal,13.8,59.8,9.2,1005.2,Foggy
2026-01-20,Ahmedabad,21.3,67.7,13.1,1002.9,Sunny
2026-01-20,Akola,21.8,51.8,10.9,1000.7,Foggy
2026-01-20,Amravati,17.1,60.8,12.7,1003.8,Rainy
2026-01-20,Bengaluru,17.1,74.4,14.6,1008.8,Partly Cloudy
2026-01-20,Bhandara,18.5,57.2,3.2,998.6,Sunny
2026-01-20,Chandrapur,6.8,56.0,15.2,1005.4,Sunny
2026-01-20,Chennai,27.8,81.8,19.6,1012.0,Partly Cloudy
2026-01-20,Delhi,16.6,46.4,12.8,1001.0,Partly Cloudy
2026-01-20,Gadchiroli,22.1,63.1,6.6,1001.4,Cloudy
2026-01-20,Gondia,13.9,51.5,11.8,1006.1,Cloudy
2026-01-20,Hyderabad,17.1,74.6,11.9,1014.8,Sunny
2026-01-20,Jaipur,6.7,34.6,16.3,1010.0,Cloudy
2026-01-20,Kolkata,17.8,67.9,7.1,1010.7,Cloudy
2026-01-20,Lucknow,9.1,50.5,10.3,1001.4,Cloudy
2026-01-20,Mumbai,27.5,69.6,14.5,1009.4,Cloudy
2026-01-20,Nagpur,18.2,56.8,8.2,1001.1,Windy
2026-01-20,Pune,16.1,65.5,17.3,1003.9,Foggy
2026-01-20,Wardha,8.7,59.9,9.6,1011.5,Windy
2026-01-20,Washim,16.0,53.0,7.0,1005.7,Cloudy
2026-01-20,Yavatmal,20.2,62.2,12.1,1008.5,Sunny
2026-01-21,Ahmedabad,18.7,56.1,15.2,1004.4,Sunny
2026-01-21,Akola,12.1,50.5,6.0,1011.6,Foggy
2026-01-21,Amravati,17.9,48.9,10.3,1007.5,Partly Cloudy
2026-01-21,Bengaluru,17.0,70.2,12.7,1016.9,Windy
2026-01-21,Bhandara,22.2,92.8,8.5,1003.7,Sunny
2026-01-21,Chandrapur,17.9,62.9,10.2,1011.2,Rainy
2026-01-21,Chennai,28.2,84.7,15.6,1003.2,Cloudy
2026-01-21,Delhi,24.0,72.4,6.9,1004.5,Cloudy
2026-01-21,Gadchiroli,12.4,59.6,1.2,1012.0,Partly Cloudy
2026-01-21,Gondia,20.4,70.9,11.8,1009.5,Stormy
2026-01-21,Hyderabad,21.6,79.2,11.5,1013.1,Cloudy
2026-01-21,Jaipur,16.3,46.8,13.3,1010.9,Cloudy
2026-01-21,Kolkata,18.2,95.6,11.7,1003.7,Partly Cloudy
2026-01-21,Lucknow,11.3,64.6,17.1,1022.6,Cloudy
2026-01-21,Mumbai,27.9,73.5,7.7,1002.9,Rainy
2026-01-21,Nagpur,13.4,58.3,17.8,1009.4,Windy
2026-01-21,Pune,18.8,62.2,18.8,1018.2,Sunny
2026-01-21,Wardha,22.7,43.7,6.5,996.4,Sunny
2026-01-21,Washim,12.8,50.4,10.7,1001.8,Partly Cloudy
2026-01-21,Yavatmal,15.2,61.3,9.9,1004.6,Stormy
2026-01-22,Ahmedabad,21.7,48.7,8.6,1006.2,Foggy
2026-01-22,Akola,27.9,58.7,10.0,1003.9,Sunny
2026-01-22,Amravati,21.5,57.3,6.9,998.5,Sunny
2026-01-22,Bengaluru,19.5,67.2,5.5,1013.3,Partly Cloudy
2026-01-22,Bhandara,21.8,71.3,8.6,1000.5,Cloudy
2026-01-22,Chandrapur,18.5,71.1,1.9,1009.2,Windy
2026-01-22,Chennai,26.9,76.4,21.4,1000.8,Cloudy
2026-01-22,Delhi,15.1,59.8,13.1,1006.7,Sunny
2026-01-22,Gadchiroli,24.3,62.3,9.3,1008.4,Sunny
2026-01-22,Gondia,12.4,58.6,13.8,997.6,Sunny
2026-01-22,Hyderabad,24.3,57.7,23.6,1012.8,Rainy
2026-01-22,Jaipur,9.6,51.1,7.2,1011.7,Rainy
2026-01-22,Kolkata,21.5,72.6,10.4,1012.8,Sunny
2026-01-22,Lucknow,16.6,63.2,12.9,1009.5,Cloudy
2026-01-22,Mumbai,26.2,55.7,15.0,1008.1,Sunny
2026-01-22,Nagpur,27.9,49.9,16.0,1019.6,Windy
2026-01-22,Pune,16.4,67.1,11.2,1019.3,Rainy
2026-01-22,Wardha,18.3,52.7,8.2,1009.5,Rainy
2026-01-22,Washim,17.8,52.1,17.1,1009.7,Rainy
2026-01-22,Yavatmal,12.8,65.1,12.2,1015.1,Cloudy
2026-01-23,Ahmedabad,18.0,61.1,18.1,1012.7,Windy
2026-01-23,Akola,11.8,45.4,20.3,1004.2,Cloudy
2026-01-23,Amravati,23.7,76.9,9.1,1015.4,Sunny
2026-01-23,Bengaluru,18.0,66.7,11.3,1006.9,Stormy
2026-01-23,Bhandara,18.0,72.7,5.6,1001.3,Sunny
2026-01-23,Chandrapur,18.1,49.0,9.5,1014.5,Windy
2026-01-23,Chennai,26.5,86.8,15.2,1005.2,Sunny
2026-01-23,Delhi,16.0,56.8,8.7,1000.0,Cloudy
2026-01-23,Gadchiroli,21.3,73.5,6.5,1003.6,Windy
2026-01-23,Gondia,24.7,64.8,6.1,1009.7,Cloudy
2026-01-23,Hyderabad,21.2,76.1,10.2,1015.0,Windy
2026-01-23,Jaipur,12.1,40.4,9.3,1006.4,Partly Cloudy
2026-01-23,Kolkata,18.6,80.1,14.6,1004.9,Sunny
2026-01-23,Lucknow,17.3,52.6,6.9,1003.1,Sunny
2026-01-23,Mumbai,25.8,81.1,14.8,1010.0,Stormy
2026-01-23,Nagpur,17.2,59.3,17.1,1013.5,Rainy
2026-01-23,Pune,16.7,70.6,13.6,1003.8,Cloudy
2026-01-23,Wardha,18.7,57.3,9.8,1003.6,Windy
2026-01-23,Washim,25.4,59.3,9.9,1002.7,Rainy
2026-01-23,Yavatmal,16.1,68.8,9.4,1005.0,Cloudy
